time,latitude,longitude,depth,mag,magType,magSource
2023-11-02T13:39:42.908Z,31.626,-104.282,7.5198,2.9,ml(texnet),tx
2023-11-02T13:27:36.899Z,36.39983333,-98.442,8.9,1.13,ml,ok
2023-11-02T13:27:26.203Z,60.2296,-141.345,1.3,1.4,ml,ak
2023-11-02T13:26:18.450Z,38.8300018,-122.8190002,1.96,1.01,md,nc
2023-11-02T13:17:34.080Z,54.56866667,-163.5063333,8.52,0.44,ml,av
2023-11-02T13:15:24.750Z,46.15633333,-111.383,4.99,0.66,ml,mb
2023-11-02T13:14:38.430Z,38.813,-112.0605,10.71,1.67,ml,uu
2023-11-02T13:14:06.640Z,37.6516667,-118.822,4.48,0.38,md,nc
2023-11-02T13:13:03.870Z,37.652,-118.8218333,4.53,0.54,md,nc
2023-11-02T13:06:34.510Z,54.5525,-163.5068333,8.62,1.41,ml,av
2023-11-02T13:06:03.921Z,32.069,-103.718,5.2318,1.7,ml(texnet),tx
2023-11-02T13:03:22.003Z,53.4574,-163.311,27.5,2.3,ml,ak
2023-11-02T13:00:13.094Z,36.6908,-116.3276,9.8,0.8,ml,nn
2023-11-02T12:59:51.750Z,38.8433342,-122.8714981,2.6,2.08,md,nc
2023-11-02T12:58:21.179Z,34.5305,-97.47616667,7.6,1.7,ml,ok
2023-11-02T12:51:52.390Z,33.9336667,-116.724,14.69,0.63,ml,ci
2023-11-02T12:51:44.140Z,17.89766667,-66.79016667,7.64,2.62,md,pr
2023-11-02T12:47:28.301Z,31.659,-104.392,7.9054,2.9,ml(texnet),tx
2023-11-02T12:46:02.098Z,31.68,-104.397,5.9773,2.1,ml(texnet),tx
2023-11-02T12:43:44.990Z,37.1108333,-121.8393333,2.01,1.22,md,nc
2023-11-02T12:42:25.540Z,53.865,-166.8543333,5.94,-0.27,ml,av
2023-11-02T12:34:36.680Z,38.824501,-122.8026657,2.33,0.94,md,nc
2023-11-02T12:23:13.620Z,33.6601667,-116.7535,14.85,0.33,ml,ci
2023-11-02T12:20:27.420Z,38.7598333,-122.7335,1.75,1.52,md,nc
2023-11-02T12:20:24.140Z,38.7608333,-122.7345,1.7,1.26,md,nc
2023-11-02T12:20:19.810Z,40.5315,-123.5481667,8.15,1.62,md,nc
2023-11-02T12:14:56.465Z,46.6045,-74.2513,10.2,2.5,ml,us
2023-11-02T12:12:09.020Z,34.1085,-116.7948333,4.63,0.17,ml,ci
2023-11-02T12:12:07.050Z,34.0316667,-116.8658333,-0.35,0.89,ml,ci
2023-11-02T12:11:48.480Z,38.8075,-112.0585,6.12,1.47,ml,uu
2023-11-02T12:05:34.610Z,31.678,-104.398,6.4915,1.6,ml(texnet),tx
2023-11-02T12:04:07.621Z,31.673,-104.389,6.0802,2,ml(texnet),tx
2023-11-02T11:51:08.287Z,60.3649,-143.4005,4,1.5,ml,ak
2023-11-02T11:48:36.088Z,36.6512,-116.2717,6.7,-0.2,ml,nn
2023-11-02T11:48:27.110Z,37.4448333,-118.818,12.44,0.88,md,nc
2023-11-02T11:47:27.218Z,37.4069,-114.3335,5.5,1.4,ml,nn
2023-11-02T11:45:23.870Z,38.847168,-122.8160019,1.49,1.01,md,nc
2023-11-02T11:39:24.272Z,31.684,-104.4,6.6971,1.8,ml(texnet),tx
2023-11-02T11:38:32.499Z,36.6534,-116.2732,6.8,-0.3,ml,nn
2023-11-02T11:24:01.990Z,33.341,-116.6593333,10.18,0.36,ml,ci
2023-11-02T11:17:20.804Z,36.6514,-116.2721,6.6,0,ml,nn
2023-11-02T11:01:01.170Z,38.8145,-112.1053333,8.63,1.95,ml,uu
2023-11-02T10:59:20.430Z,42.539,-111.4393333,9.69,1.37,ml,uu
2023-11-02T10:59:19.930Z,46.88516667,-112.5206667,10.09,0.7,ml,mb
2023-11-02T10:58:45.050Z,38.8258324,-122.8538361,2.24,0.45,md,nc
2023-11-02T10:49:00.820Z,34.5445,-97.475,6.14,1.01,ml,ok
2023-11-02T10:45:21.290Z,38.8136667,-112.064,11.56,3.17,ml,uu
2023-11-02T10:39:52.462Z,36.6582,-116.2731,7.2,-0.3,ml,nn
2023-11-02T10:31:16.380Z,37.4303333,-113.1185,9.99,2.08,ml,uu
2023-11-02T10:28:28.820Z,61.0205,-152.3751667,10.28,0.28,ml,av
2023-11-02T10:24:15.530Z,58.22916667,-154.6848333,26.58,1.09,ml,av
2023-11-02T10:14:58.160Z,38.8320007,-122.8166656,1.4,0.65,md,nc
2023-11-02T10:05:15.290Z,39.4571667,-122.9691667,6.55,1.71,md,nc
2023-11-02T09:48:34.630Z,38.7789993,-122.7450027,-0.28,0.8,md,nc
2023-11-02T09:47:13.100Z,39.2328333,-123.1563333,4.76,1.24,md,nc
2023-11-02T09:33:41.380Z,33.6763333,-116.703,17.97,0.79,ml,ci
2023-11-02T09:31:18.260Z,38.8151665,-122.8188324,2.81,0.37,md,nc
2023-11-02T09:28:07.130Z,52.595,-169.7598333,3.18,1.78,ml,av
2023-11-02T09:26:50.860Z,34.7346667,-120.4548333,1.17,1.37,ml,ci
2023-11-02T09:14:26.260Z,37.4286667,-113.1056667,9.57,1.49,ml,uu
2023-11-02T09:10:15.210Z,59.5132,-152.9653,85.3,2,ml,ak
2023-11-02T09:09:27.600Z,35.27116667,-98.009,6.06,1.37,ml,ok
2023-11-02T09:05:27.266Z,31.673,-104.185,4.949,1.7,ml(texnet),tx
2023-11-02T09:05:03.919Z,31.681,-104.317,7.2627,-0.1,ml(texnet),tx
2023-11-02T09:05:01.434Z,64.625,-152.6425,23,0.8,ml,ak
2023-11-02T08:57:14.760Z,53.88233333,-166.9191667,8.06,-0.55,ml,av
2023-11-02T08:51:45.070Z,32.226,-102.006,8.6325,2.9,ml(texnet),tx
2023-11-02T08:45:26.870Z,34.537,-97.485,5.19,1.74,ml,ok
2023-11-02T08:42:18.340Z,33.2341667,-116.4045,2.41,0.51,ml,ci
2023-11-02T08:36:11.940Z,33.2291667,-116.3903333,0.27,1.01,ml,ci
2023-11-02T08:34:34.433Z,59.1138,-152.8449,63.7,1.9,ml,ak
2023-11-02T08:32:43.110Z,35.770668,-120.3131638,3.5,2,md,nc
2023-11-02T08:31:48.780Z,51.979,178.4028333,14.67,1.43,ml,av
2023-11-02T08:31:47.530Z,38.8323326,-122.8150024,1.28,0.24,md,nc
2023-11-02T08:31:43.940Z,33.2725,-116.7798333,11.92,0.38,ml,ci
2023-11-02T08:30:31.890Z,34.0368333,-116.8345,13.06,0.6,ml,ci
2023-11-02T08:27:12.500Z,35.881,-118.061,8.08,1.79,ml,ci
2023-11-02T08:19:53.733Z,64.5406,-147.3115,0,1.4,ml,ak
2023-11-02T08:12:43.970Z,38.793499,-122.7483368,1.61,1.07,md,nc
2023-11-02T08:09:18.010Z,55.3776,-157.6938,16.5,3,ml,ak
2023-11-02T08:06:37.630Z,34.53933333,-97.4845,5.44,1.08,ml,ok
2023-11-02T07:54:06.415Z,41.1835,-120.3521,0.1,1.4,ml,nn
2023-11-02T07:48:56.330Z,19.21999931,-155.3905029,28.92000008,1.96000004,md,hv
2023-11-02T07:46:22.230Z,60.02833333,-153.0918333,-2.29,-0.59,ml,av
2023-11-02T07:31:41.800Z,17.9675,-66.83833333,16.02,2.2,md,pr
2023-11-02T07:27:05.810Z,19.18416595,-155.4996643,34.11999893,2.03999996,md,hv
2023-11-02T07:15:17.740Z,19.18033409,-155.4926605,32.34999847,1.82,ml,hv
2023-11-02T07:13:46.230Z,33.3135,-116.2363333,7.73,0.98,ml,ci
2023-11-02T07:09:38.325Z,10.5407,-40.9099,10,4.9,mb,us
2023-11-02T07:04:12.600Z,45.56,-119.777,2.43,1.25,ml,uw
2023-11-02T07:00:58.060Z,47.55033333,-121.9328333,20.69,0.96,ml,uw
2023-11-02T06:57:49.006Z,62.9168,-151.0431,113.9,1.5,ml,ak
2023-11-02T06:55:06.180Z,44.32133333,-112.625,8.97,2.03,ml,mb
2023-11-02T06:50:26.698Z,11.4176,125.9187,20.118,5.7,mww,us
2023-11-02T06:46:27.852Z,62.8668,-148.1524,56.7,1.3,ml,ak
2023-11-02T06:34:25.576Z,59.9895,-151.9181,67,1.7,ml,ak
2023-11-02T06:33:24.260Z,58.26166667,-155.1038333,23.94,0.05,ml,av
2023-11-02T06:29:07.240Z,-32.5413,-71.7427,48.906,4,mb,us
2023-11-02T06:28:10.070Z,19.1246,-67.3433,74,3.48,md,pr
2023-11-02T06:27:13.171Z,-2.7811,127.8272,30.432,4.6,mb,us
2023-11-02T06:22:20.673Z,63.3582,-149.8523,85.4,1.7,ml,ak
2023-11-02T06:21:20.520Z,33.764,-116.9353333,14.05,0.81,ml,ci
2023-11-02T06:21:16.780Z,33.0548333,-116.4315,7.65,0.66,ml,ci
2023-11-02T06:19:24.093Z,36.8125,-115.7834,9.1,-0.3,ml,nn
2023-11-02T06:13:33.700Z,33.4623333,-116.8838333,11.6,1.75,ml,ci
2023-11-02T06:04:46.010Z,34.366,-118.6378333,10.54,0.9,ml,ci
2023-11-02T05:57:21.120Z,35.1543333,-118.677,9.37,0.81,ml,ci
2023-11-02T05:39:29.380Z,44.83816667,-111.5563333,9.41,0.91,ml,mb
2023-11-02T05:35:42.030Z,38.8050003,-122.777832,1.68,1.47,md,nc
2023-11-02T05:34:09.059Z,38.8904,-118.5908,9.4,1.2,ml,nn
2023-11-02T05:30:38.166Z,60.3265,-153.2124,16.4,1.5,ml,ak
2023-11-02T05:29:30.860Z,34.4395,-119.2945,5.8,1.25,ml,ci
2023-11-02T05:27:16.034Z,-24.9688,-71.0125,26.857,4.4,mb,us
2023-11-02T05:15:34.535Z,64.28,-148.5152,3.7,1.2,ml,ak
2023-11-02T05:11:21.700Z,51.96516667,178.3268333,10.96,1.92,ml,av
2023-11-02T04:51:38.256Z,59.4249,-145.0736,59.2,2,ml,ak
2023-11-02T04:40:49.110Z,38.9323333,-123.1391667,5.76,1.17,md,nc
2023-11-02T04:39:10.360Z,46.118,-122.1693333,10.3,1.06,ml,uw
2023-11-02T04:37:41.900Z,19.4348,-64.762,34,3.71,md,pr
2023-11-02T04:33:13.496Z,56.002,-156.5314,10,2.8,ml,ak
2023-11-02T04:25:38.391Z,31.719,-104.301,6.1316,1.6,ml(texnet),tx
2023-11-02T04:24:47.511Z,31.716,-104.302,4.769,1.6,ml(texnet),tx
2023-11-02T04:24:39.970Z,17.8765,-65.735,8.82,3.03,md,pr
2023-11-02T04:23:11.041Z,58.5514,-154.8489,116.1,1.2,ml,ak
2023-11-02T04:21:34.730Z,37.1123333,-121.8383333,1.98,1.33,md,nc
2023-11-02T04:10:53.660Z,37.6333333,-118.8808333,4.6,0.38,md,nc
2023-11-02T04:08:01.590Z,33.988,-116.3821667,9.99,0.74,ml,ci
2023-11-02T04:06:48.953Z,62.1797,-150.12,9.8,2.4,ml,ak
2023-11-02T03:53:41.120Z,35.3955,-118.2243333,5.64,1.99,ml,ci
2023-11-02T03:50:02.410Z,37.4855,-118.8045,5.66,0.85,md,nc
2023-11-02T03:49:42.210Z,37.4946667,-118.8098333,5.83,0.74,md,nc
2023-11-02T03:48:17.810Z,36.6536,-116.2706,6.7,-0.4,ml,nn
2023-11-02T03:46:22.419Z,38.1587,-117.9838,9.1,1.2,ml,nn
2023-11-02T03:43:18.589Z,36.40266667,-98.44333333,7.92,1.76,ml,ok
2023-11-02T03:42:41.160Z,38.812,-111.4463333,13.12,0.88,ml,uu
2023-11-02T03:35:56.755Z,-24.0258,-66.7207,217.172,4.3,mb,us
2023-11-02T03:30:51.038Z,44.8514,-116.0869,9.146,2.2,ml,us
2023-11-02T03:30:34.364Z,61.5316,-146.5916,32.1,1.4,ml,ak
2023-11-02T03:29:45.780Z,35.6675,-117.4861667,5.13,0.59,ml,ci
2023-11-02T03:22:49.920Z,54.23733333,-165.911,23.19,-0.2,ml,av
2023-11-02T03:22:46.530Z,33.9888333,-116.3808333,9.62,1.06,ml,ci
2023-11-02T03:22:34.590Z,33.68,-116.7066667,14.8,0.82,ml,ci
2023-11-02T03:19:09.750Z,38.8364983,-122.7911682,2.16,1.03,md,nc
2023-11-02T03:08:02.175Z,61.4944,-149.9781,24.9,2.6,ml,ak
2023-11-02T03:01:26.852Z,60.037,-149.181,7.7,2,ml,ak
2023-11-02T02:56:32.950Z,45.30166667,-121.6511667,6.58,0.29,ml,uw
2023-11-02T02:39:45.551Z,-5.9376,130.7216,144.764,4.6,mb,us
2023-11-02T02:39:08.010Z,58.29216667,-154.9793333,2.18,1.19,ml,av
2023-11-02T02:32:53.926Z,31.67,-104.185,6.1316,2.5,ml(texnet),tx
2023-11-02T02:32:53.918Z,31.674,-104.181,6.3886,2.6,ml(texnet),tx
2023-11-02T02:27:45.510Z,38.8216667,-122.8535004,2.56,0.77,md,nc
2023-11-02T02:27:05.410Z,33.9758333,-116.8533333,9.35,0.44,ml,ci
2023-11-02T02:26:34.630Z,33.6673333,-116.7593333,15.39,0.62,ml,ci
2023-11-02T02:25:34.334Z,61.3467,-146.9233,20.7,1.8,ml,ak
2023-11-02T02:14:55.670Z,33.9883333,-116.3781667,9.66,0.81,ml,ci
2023-11-02T02:01:37.240Z,33.2085,-116.7405,11.47,2.14,ml,ci
2023-11-02T01:59:14.810Z,46.87133333,-121.9581667,8.98,0.43,ml,uw
2023-11-02T01:59:01.450Z,61.334,-152.187,2.92,-0.6,ml,av
2023-11-02T01:56:10.910Z,38.7745018,-122.7371674,1.3,1.46,md,nc
2023-11-02T01:49:42.020Z,33.7648333,-116.9303333,14.94,0.5,ml,ci
2023-11-02T01:49:11.025Z,61.3946,-148.528,38.1,1,ml,ak
2023-11-02T01:46:25.563Z,31.663,-104.289,6.8,1.9,ml(texnet),tx
2023-11-02T01:38:27.320Z,60.02916667,-152.8925,0.09,-0.18,ml,av
2023-11-02T01:36:01.130Z,37.534,-121.5221667,9.25,0.89,md,nc
2023-11-02T01:31:32.610Z,35.6648333,-117.4445,4.22,0.78,ml,ci
2023-11-02T01:29:51.460Z,39.4696667,-123.1011667,5.07,1.31,md,nc
2023-11-02T01:29:23.920Z,39.4655,-123.0931667,4.26,1.52,md,nc
2023-11-02T01:23:59.987Z,54.3641,-159.7862,35,2.7,ml,us
2023-11-02T01:15:11.767Z,61.0645,-151.9193,85,1,ml,ak
2023-11-02T01:08:51.130Z,35.97,-117.4653333,12.31,0.62,ml,ci
2023-11-02T01:06:06.700Z,38.7755013,-122.7160034,1.98,1.14,md,nc
2023-11-02T00:55:11.506Z,-27.8857,-71.3198,25.884,4,mwr,us
2023-11-02T00:54:41.280Z,52.28083333,-174.1588333,10.78,-0.04,ml,av
2023-11-02T00:49:03.610Z,33.5241667,-116.5218333,12.78,0.39,ml,ci
2023-11-02T00:40:58.440Z,33.6613333,-117.0115,12.35,0.94,ml,ci
2023-11-02T00:27:58.348Z,59.9058,-153.339,122.9,1.9,ml,ak
2023-11-02T00:25:12.870Z,58.5395,-154.8218333,11.35,0.54,ml,av
2023-11-02T00:24:37.770Z,19.30200005,-155.3801727,3.779999971,1.9,ml,hv
2023-11-02T00:23:24.880Z,19.29816628,-155.3838348,4.409999847,1.80999994,md,hv
2023-11-02T00:21:38.410Z,18.02616667,-66.8105,17.29,2.17,md,pr
2023-11-02T00:15:30.860Z,19.69966667,-156.0678333,29.73,2.95,ml,hv
2023-11-02T00:11:48.960Z,54.14966667,-165.9711667,3.57,0.11,ml,av
2023-11-02T00:02:14.910Z,37.114,-121.831,0.34,1.8,md,nc
2023-11-02T00:02:00.897Z,60.4688,-149.7328,42.9,1.9,ml,ak
2023-11-02T00:00:41.440Z,38.8163333,-123.5593333,5.68,1.3,md,nc
2023-11-02T00:00:25.280Z,47.002,-122.2423333,-0.54,1.43,ml,uw
2023-11-01T23:55:51.730Z,18.0265,-66.77133333,12.67,2.18,md,pr
2023-11-01T23:52:58.360Z,33.6755,-116.7275,14.13,0.22,ml,ci
2023-11-01T23:50:32.060Z,33.6726667,-116.73,14.47,0.58,ml,ci
2023-11-01T23:48:48.750Z,33.4191667,-116.3746667,12.42,1.61,ml,ci
2023-11-01T23:42:20.495Z,37.3925,-117.0954,1.1,1.3,ml,nn
2023-11-01T23:40:08.123Z,-57.2285,-25.2764,28.883,5,mb,us
2023-11-01T23:33:29.368Z,61.1202,-150.2661,39.5,1.4,ml,ak
2023-11-01T23:27:58.579Z,60.0463,-142.6215,21.2,1.9,ml,ak
2023-11-01T23:24:45.340Z,38.8356667,-122.8065033,2.11,1.05,md,nc
2023-11-01T23:24:29.270Z,53.761,-166.8165,7.1,-0.61,ml,av
2023-11-01T23:24:18.920Z,19.41166667,-155.2736667,6.63,1.54,ml,hv
2023-11-01T23:22:37.760Z,53.78183333,-166.8341667,6.82,-0.54,ml,av
2023-11-01T23:21:38.490Z,53.84866667,-166.8355,3.88,0.14,ml,av
2023-11-01T23:17:25.970Z,33.6665,-116.7306667,13.38,0.93,ml,ci
2023-11-01T23:16:11.010Z,46.203,-122.2145,2.97,0.6,ml,uw
2023-11-01T23:15:06.330Z,33.6713333,-116.7326667,14.43,0.87,ml,ci
2023-11-01T23:06:29.910Z,37.6198349,-122.3723297,10.67,1.91,md,nc
2023-11-01T23:01:23.540Z,17.88183333,-66.87933333,12.46,2.21,md,pr
2023-11-01T22:51:33.230Z,19.17366667,-155.3831667,31.44,1.51,md,hv
2023-11-01T22:43:56.944Z,37.3374,74.6258,10.624,4.4,mb,us
2023-11-01T22:41:40.200Z,53.90266667,-167.937,5.34,1.19,ml,av
2023-11-01T22:38:35.850Z,38.8339996,-122.8183365,1.21,0.66,md,nc
2023-11-01T22:35:41.118Z,61.7709,-150.7327,43.8,1.1,ml,ak
2023-11-01T22:17:12.569Z,60.9489,-150.7332,32,2.1,ml,ak
2023-11-01T22:15:43.490Z,38.3971667,-122.508,0.74,1.95,md,nc
2023-11-01T22:06:18.330Z,33.9883333,-116.383,9.85,0.8,ml,ci
2023-11-01T22:04:34.212Z,31.653,-104.294,7.1856,2.9,ml(texnet),tx
2023-11-01T21:52:18.024Z,13.56,-90.7073,60.673,5.1,mb,us
2023-11-01T21:50:28.570Z,19.4905,-155.5418333,38.51,1.57,md,hv
2023-11-01T21:44:36.557Z,21.0328,92.1249,21.395,4,mb,us
2023-11-01T21:36:41.480Z,47.67333333,-120.3496667,1.53,0.94,ml,uw
2023-11-01T21:33:06.392Z,36.724,-117.198,0,1.1,ml,nn
2023-11-01T21:27:07.780Z,19.16633415,-155.5008392,32.50999832,1.85000002,md,hv
2023-11-01T21:25:06.210Z,38.6898333,-122.503,6.11,1.68,md,nc
2023-11-01T21:21:53.754Z,39.5385,-119.6425,0,2,ml,nn
2023-11-01T21:07:51.830Z,37.3581667,-121.7131667,9.56,0.92,md,nc
2023-11-01T21:05:38.430Z,57.089,-135.7341667,6.15,-0.05,ml,av
2023-11-01T21:04:46.899Z,-10.0123,123.7284,36.093,6.1,mww,us
2023-11-01T21:04:10.098Z,32.48,-102.021,9.4151,2,ml(texnet),tx
2023-11-01T20:55:52.041Z,-21.6709,-179.0949,576.462,4.8,mb,us
2023-11-01T20:51:17.159Z,60.9181,-149.4767,28.7,1.6,ml,ak
2023-11-01T20:44:57.740Z,44.60283333,-112.587,6.28,0.85,ml,mb
2023-11-01T20:41:01.785Z,63.9409,-149.0037,0,1.7,ml,ak
2023-11-01T20:40:47.380Z,39.1628342,-123.0641632,4.66,2.18,md,nc
2023-11-01T20:27:48.940Z,34.0225,-116.715,-1,1.5,mh,ci
2023-11-01T20:27:20.085Z,52.6948,-168.3314,35,3.8,mb,us
2023-11-01T20:21:04.161Z,36.6597,-116.2721,6.4,-0.3,ml,nn
2023-11-01T20:19:36.160Z,41.5798333,-125.528,10,2.75,md,nc
2023-11-01T20:06:42.802Z,64.9527,-148.9756,24.6,1,ml,ak
2023-11-01T20:04:04.000Z,18.16833333,-66.40483333,8.36,1.83,md,pr
2023-11-01T20:03:42.485Z,44.2363,-115.0903,4.071,2.4,ml,us
2023-11-01T20:01:23.420Z,37.475,-118.8446667,5.31,0.98,md,nc
2023-11-01T19:41:36.650Z,19.625,-155.9455,12.95,1.92,md,hv
2023-11-01T19:40:20.925Z,53.8722,-166.3265,9.4,1.4,ml,ak
2023-11-01T19:37:41.840Z,60.04033333,-153.0776667,0.78,-0.71,ml,av
2023-11-01T19:31:11.510Z,38.8320007,-122.8144989,1.75,0.47,md,nc
2023-11-01T19:30:39.960Z,32.6125,-116.978,2.64,1.19,ml,ci
2023-11-01T19:28:16.010Z,62.2499,-149.1992,28.2,1.5,ml,ak
2023-11-01T19:22:06.410Z,33.8463333,-117.4903333,0.58,1.36,ml,ci
2023-11-01T19:19:28.616Z,36.655,-116.27,6.4,-0.3,ml,nn
2023-11-01T19:02:53.030Z,45.99716667,-112.4728333,-2,1.71,ml,mb
2023-11-01T18:44:03.870Z,34.63666667,-97.52233333,4.73,1.46,ml,ok
2023-11-01T18:38:20.718Z,61.6326,-149.9986,45.1,1.4,ml,ak
2023-11-01T18:33:37.990Z,58.16966667,-155.3783333,2.02,1,ml,av
2023-11-01T18:23:43.230Z,38.824501,-122.7675018,0.51,0.96,md,nc
2023-11-01T18:19:19.360Z,46.5495,-111.984,-2,0.92,ml,mb
2023-11-01T18:10:23.850Z,35.6788333,-117.5036667,1.93,1.24,ml,ci
2023-11-01T18:09:14.569Z,61.8863,-151.0785,67.8,1.4,ml,ak
2023-11-01T18:05:27.647Z,62.6593,-150.2519,66.8,1.5,ml,ak
2023-11-01T17:54:13.895Z,58.2004,-154.371,88,2,ml,ak
2023-11-01T17:49:01.910Z,35.0578333,-118.347,-0.93,1.08,ml,ci
2023-11-01T17:46:14.602Z,55.3661,-159.5551,40.7,2.2,ml,ak
2023-11-01T17:44:01.208Z,64.5436,-150.6383,16.8,1.3,ml,ak
2023-11-01T17:43:10.490Z,34.3406667,-116.8446667,-1.88,1.1,ml,ci
2023-11-01T17:39:26.610Z,58.17583333,-155.2836667,0.08,0.47,ml,av
2023-11-01T17:33:10.495Z,60.1807,-151.9625,57.9,0.7,ml,ak
2023-11-01T17:27:54.700Z,38.8313332,-122.8191681,1.49,0.72,md,nc
2023-11-01T17:10:28.130Z,48.33416667,-122.0643333,3.61,1.57,ml,uw
2023-11-01T17:09:46.360Z,38.8326683,-122.8191681,1.39,0.83,md,nc
2023-11-01T17:05:15.880Z,37.4980011,-118.8131638,4.96,1.95,md,nc
2023-11-01T17:04:33.040Z,19.44400024,-155.5964966,37.34999847,1.92,ml,hv
2023-11-01T17:03:12.280Z,52.09616667,-176.1645,3.9,0.28,ml,av
2023-11-01T17:01:48.030Z,33.2063333,-116.7363333,11.51,0.65,ml,ci
2023-11-01T16:58:32.840Z,17.9695,-66.8825,13.27,2.3,md,pr
2023-11-01T16:54:58.020Z,51.85266667,-177.7623333,8.16,0.93,ml,av
2023-11-01T16:54:24.230Z,52.36816667,-174.146,5.27,-0.16,ml,av
2023-11-01T16:53:40.979Z,29.2888,140.8014,121.697,4.6,mb,us
2023-11-01T16:50:34.772Z,62.7723,-152.1773,16.3,1.2,ml,ak
2023-11-01T16:48:28.023Z,36.6557,-116.2727,6.8,0,ml,nn
2023-11-01T16:47:47.030Z,38.8088341,-122.824501,2.12,0.87,md,nc
2023-11-01T16:41:52.190Z,52.0715,-176.1663333,3.27,0.13,ml,av
2023-11-01T16:21:43.090Z,37.1465,-121.549,4.34,0.87,md,nc
2023-11-01T16:03:38.270Z,36.229,-95.85566667,0,1.21,ml,ok
2023-11-01T15:53:07.500Z,61.8553,-148.0425,23.2,3.8,ml,ak
2023-11-01T15:52:38.380Z,54.16933333,-165.9496667,7.17,-0.17,ml,av
2023-11-01T15:52:15.140Z,38.8333321,-122.8153305,1.5,0.67,md,nc
2023-11-01T15:46:01.671Z,37.4545,-115.9674,5.3,1.9,ml,nn
2023-11-01T15:44:31.830Z,46.84866667,-121.7645,-0.05,0.74,ml,uw
2023-11-01T15:41:33.700Z,33.7426667,-117.0775,7.66,0.9,ml,ci
2023-11-01T15:40:26.540Z,52.32916667,-174.2363333,5.65,0.26,ml,av
2023-11-01T15:36:54.665Z,-14.665,167.4568,170.875,4.6,mb,us
2023-11-01T15:36:20.860Z,38.7308333,-122.3926667,5.96,1.09,md,nc
2023-11-01T15:34:32.355Z,62.1442,-151.1583,26.4,1.5,ml,ak
2023-11-01T15:32:22.261Z,61.4331,-149.8676,20.1,1.6,ml,ak
2023-11-01T15:30:30.080Z,58.1875,-155.324,1.78,0.55,ml,av
2023-11-01T15:30:11.270Z,52.07983333,-176.1635,4.11,-0.22,ml,av
2023-11-01T15:07:52.340Z,52.06766667,-176.1363333,2.88,-0.54,ml,av
2023-11-01T15:04:40.376Z,62.4502,-149.721,25.3,1.4,ml,ak
2023-11-01T15:03:32.410Z,40.527832,-123.5681686,5.26,2.41,md,nc
2023-11-01T15:02:03.380Z,44.57033333,-112.064,10.34,1.14,ml,mb
2023-11-01T14:59:03.439Z,34.632,-97.52016667,5.06,1.59,ml,ok
2023-11-01T14:52:20.410Z,38.8139992,-122.7963333,3.21,1.09,md,nc
2023-11-01T14:44:03.870Z,52.34,-174.2351667,3.04,0.41,ml,av
2023-11-01T14:41:23.500Z,46.19183333,-122.1943333,3.6,0.48,ml,uw
2023-11-01T14:40:41.290Z,52.3265,-174.233,5.86,-0.05,ml,av
2023-11-01T14:40:23.360Z,52.40283333,-174.2223333,8.34,0.39,ml,av
2023-11-01T14:33:29.624Z,36.6576,-116.2696,6.8,-0.3,ml,nn
2023-11-01T14:30:21.650Z,19.40216637,-155.264328,4.230000019,1.78,ml,hv
2023-11-01T14:19:28.320Z,58.2525,-155.0755,5.06,0.35,ml,av
2023-11-01T14:16:14.030Z,47.45016667,-112.7613333,4.99,1.28,ml,mb
2023-11-01T14:14:42.600Z,48.19716667,-123.382,22.15,1.16,ml,uw
2023-11-01T14:13:10.140Z,33.4886667,-116.4805,13.89,1.07,ml,ci
2023-11-01T14:10:58.460Z,19.48433333,-155.4903333,-1.23,2.51,ml,hv
2023-11-01T14:07:48.239Z,-8.3333,121.5447,13.21,5.1,mb,us
2023-11-01T13:58:14.290Z,44.5825,-110.6813333,6.08,0.81,md,uu
2023-11-01T13:54:59.710Z,44.5791667,-110.6736667,6.08,1.13,ml,uu
2023-11-01T13:54:32.360Z,44.5386667,-110.6235,8.7,0.89,md,uu
2023-11-01T13:54:06.240Z,44.5846667,-110.6763333,6.93,1.4,ml,uu
2023-11-01T13:37:34.720Z,33.8936667,-117.89,9.11,1.27,ml,ci
2023-11-01T13:34:58.540Z,40.3368333,-124.5508333,25.6,2.22,md,nc
2023-11-01T13:31:07.790Z,60.01333333,-153.1091667,4.3,-0.9,ml,av
2023-11-01T13:24:16.309Z,31.632,-104.547,-0.4754,-0.3,ml(texnet),tx
2023-11-01T13:16:54.919Z,61.4999,-151.1868,7.4,1.2,ml,ak
2023-11-01T13:16:37.610Z,36.0219994,-120.5821686,0.22,0.62,md,nc
2023-11-01T13:09:50.974Z,61.2943,-151.4147,69,1.4,ml,ak
2023-11-01T12:51:15.461Z,10.9252,93.0603,94.132,5.1,mb,us
2023-11-01T12:41:36.140Z,33.8895,-116.8098333,15.12,0.7,ml,ci
2023-11-01T12:39:09.160Z,51.95016667,-177.1708333,7.47,0.17,ml,av
2023-11-01T12:38:52.585Z,61.7731,-148.4127,10,1.4,ml,ak
2023-11-01T12:31:56.297Z,38.1468,-118.1934,7.8,2.6,ml,nn
2023-11-01T12:25:35.820Z,38.8356667,-122.7919998,2.03,1.19,md,nc
2023-11-01T12:13:19.761Z,36.6227,-116.253,5.8,0,ml,nn
2023-11-01T12:12:40.860Z,51.86183333,-177.9013333,5.81,0.34,ml,av
2023-11-01T12:06:20.380Z,37.6176667,-122.4696667,8,0.96,md,nc
